date,main,fast,earn,total,Lc,Sc,hl1,hl2,hl3,hl4,hl5,hl7,hl8,fk1,fk2,fk3,fk4,fk5,fk7,fk8
2025-04-14 10:38,(0 0),(0 0),0.00,0.00,0,0,(0 0),(0 0),(0 0),(0 0),(0 0),(0 0),(0 0),(0 0),(0 0),(0 0),(0 0),(0 0),(0 0),(0 0)
2025-04-14 10:39,(0 0),(0 0),0.00,0.00,0,0,(187 0),(187 0),(63 0),(2 0),(285 1),(1 0),(111 0),(12 0),(12 0),(208 4),(2 1),(13 1),(1 1),(21 1)
2025-04-14 10:40,(0 0),(0 0),-11.86,-11.86,2,1,(180 0),(180 0),(65 0),(2 0),(285 1),(0 0),(110 0),(12 0),(12 0),(197 5),(1 1),(12 1),(1 1),(20 1)
2025-04-14 10:41,(0 0),(0 0),-16.92,-16.92,2,1,(6 0),(6 0),(103 0),(2 0),(290 1),(0 0),(125 0),(12 0),(12 0),(197 5),(1 1),(12 1),(1 1),(20 1)
2025-04-14 10:42,(0 0),(0 0),-18.98,-18.98,2,1,(7 0),(7 0),(102 0),(2 0),(290 1),(0 0),(125 0),(11 0),(11 0),(198 4),(1 1),(14 0),(2 1),(22 1)
2025-04-14 10:43,(0 0),(0 0),-27.82,-27.82,2,1,(7 0),(7 0),(98 0),(2 0),(290 1),(0 0),(108 0),(11 0),(11 0),(198 4),(1 1),(14 0),(2 1),(22 1)
2025-04-14 10:44,(0 0),(0 0),-25.39,-25.39,2,1,(7 0),(7 0),(98 0),(2 0),(290 1),(0 0),(107 0),(14 0),(14 0),(200 5),(1 0),(14 1),(0 0),(22 0)
2025-04-14 10:45,(0 0),(0 0),-25.27,-25.27,2,1,(6 0),(6 0),(99 0),(0 0),(289 1),(0 0),(105 0),(14 0),(14 0),(200 5),(1 0),(14 1),(0 0),(22 0)
2025-04-14 10:46,(0 0),(0 0),-28.36,-28.36,5,1,(8 0),(8 0),(104 0),(0 0),(290 1),(0 0),(105 0),(10 0),(10 0),(253 4),(4 0),(16 2),(1 0),(30 0)
2025-04-14 10:47,(0 0),(0 0),-29.46,-29.46,5,1,(9 0),(9 0),(133 0),(1 0),(299 1),(0 0),(107 0),(10 0),(10 0),(253 4),(4 0),(16 2),(1 0),(30 0)
2025-04-14 10:48,(0 0),(0 0),-24.46,-24.46,5,1,(17 0),(17 0),(134 0),(1 0),(300 1),(0 0),(106 0),(12 0),(12 0),(257 6),(3 1),(17 2),(1 0),(29 1)
2025-04-14 10:49,(0 0),(0 0),-33.97,-33.97,5,1,(74 0),(74 0),(147 0),(1 0),(303 1),(0 0),(99 0),(12 0),(12 0),(257 6),(3 1),(17 2),(1 0),(29 1)
2025-04-14 10:50,(0 0),(0 0),-31.29,-31.29,5,1,(66 0),(66 0),(147 0),(1 0),(303 1),(0 0),(100 0),(11 0),(11 0),(256 6),(3 1),(17 3),(1 0),(30 1)
2025-04-14 10:51,(0 0),(0 0),-36.37,-36.37,5,1,(15 0),(15 0),(149 0),(1 0),(292 3),(0 0),(95 0),(11 0),(11 0),(256 6),(3 1),(17 3),(1 0),(30 1)
