date,main,fast,earn,total,Lc,Sc,hl1,hl2,hl3,hl4,hl5,hl7,hl8,fk1,fk2,fk3,fk4,fk5,fk7,fk8
2025-04-14 10:37,(0 0),(0 0),0.00,0.00,0,0,(204 0),(204 0),(66 1),(2 0),(286 1),(1 0),(113 0),(0 0),(0 0),(0 0),(0 0),(0 0),(0 0),(0 0)
2025-04-14 10:38,(0 0),(0 0),0.00,0.00,0,0,(204 0),(204 0),(66 1),(2 0),(286 1),(1 0),(113 0),(0 0),(0 0),(0 0),(0 0),(0 0),(0 0),(0 0)
2025-04-14 10:39,(0 0),(0 0),0.00,0.00,0,0,(187 0),(187 0),(63 0),(2 0),(285 1),(1 0),(111 0),(0 0),(0 0),(0 0),(0 0),(0 0),(0 0),(0 0)
2025-04-14 10:40,(0 0),(0 0),0.00,0.00,0,0,(187 0),(187 0),(63 0),(2 0),(285 1),(1 0),(111 0),(12 0),(12 0),(197 5),(1 1),(12 1),(1 1),(20 1)
2025-04-14 10:41,(0 0),(0 0),13.65,13.65,14,1,(59 0),(59 0),(88 0),(1 0),(289 1),(0 0),(119 0),(12 0),(12 0),(197 5),(1 1),(12 1),(1 1),(20 1)
2025-04-14 10:42,(0 0),(0 0),-11.69,-11.69,14,1,(6 0),(6 0),(103 0),(2 0),(290 1),(0 0),(125 0),(11 0),(11 0),(198 4),(1 1),(14 0),(2 1),(22 1)
2025-04-14 10:43,(0 0),(0 0),-12.03,-12.03,14,1,(8 0),(8 0),(99 0),(2 0),(291 1),(0 0),(114 0),(11 0),(11 0),(198 4),(1 1),(14 0),(2 1),(22 1)
2025-04-14 10:44,(0 0),(0 0),-12.86,-12.86,14,1,(7 0),(7 0),(98 0),(2 0),(290 1),(0 0),(108 0),(14 0),(14 0),(200 5),(1 0),(14 1),(0 0),(22 0)
2025-04-14 10:45,(0 0),(0 0),-29.98,-29.98,14,1,(6 0),(6 0),(98 0),(1 0),(288 1),(0 0),(109 0),(14 0),(14 0),(200 5),(1 0),(14 1),(0 0),(22 0)
2025-04-14 10:46,(0 0),(0 0),17.89,17.89,14,1,(6 0),(6 0),(99 0),(0 0),(289 1),(0 0),(105 0),(10 0),(10 0),(253 4),(4 0),(16 2),(1 0),(30 0)
2025-04-14 10:47,(0 0),(0 0),0.01,0.01,14,1,(12 0),(12 0),(122 0),(1 0),(295 1),(0 0),(107 0),(10 0),(10 0),(253 4),(4 0),(16 2),(1 0),(30 0)
2025-04-14 10:48,(0 0),(0 0),-2.91,-2.91,14,1,(9 0),(9 0),(133 0),(1 0),(299 1),(0 0),(107 0),(12 0),(12 0),(257 6),(3 1),(17 2),(1 0),(29 1)
2025-04-14 10:50,(0 0),(0 0),-28.54,-28.54,14,1,(74 0),(74 0),(147 0),(1 0),(303 1),(0 0),(99 0),(11 0),(11 0),(256 6),(3 1),(17 3),(1 0),(30 1)
2025-04-14 10:51,(0 0),(0 0),-31.34,-31.34,14,1,(32 0),(32 0),(149 0),(1 0),(298 2),(0 0),(99 0),(11 0),(11 0),(256 6),(3 1),(17 3),(1 0),(30 1)
2025-04-14 10:51,(0 0),(0 0),-31.06,-31.06,14,1,(32 0),(32 0),(149 0),(1 0),(298 2),(0 0),(99 0),(11 0),(11 0),(256 6),(3 1),(17 3),(1 0),(30 1)
2025-04-14 10:52,(0 0),(0 0),-37.19,-37.19,14,1,(15 0),(15 0),(149 0),(1 0),(292 3),(0 0),(95 0),(10 0),(10 0),(251 7),(4 1),(16 5),(1 0),(30 1)
2025-04-14 10:54,(0 0),(0 0),-30.08,-30.08,14,1,(16 0),(16 0),(147 0),(1 0),(293 4),(0 0),(62 0),(10 0),(10 0),(249 7),(4 0),(15 7),(1 0),(28 0)
2025-04-14 10:55,(0 0),(0 0),-43.07,-43.07,14,1,(15 0),(15 0),(144 0),(1 0),(294 4),(0 0),(56 0),(10 0),(10 0),(249 7),(4 0),(15 7),(1 0),(28 0)
2025-04-14 10:55,(0 0),(0 0),-42.64,-42.64,14,1,(15 0),(15 0),(144 0),(1 0),(294 4),(0 0),(56 0),(10 0),(10 0),(249 7),(4 0),(15 7),(1 0),(28 0)
2025-04-14 10:56,(0 0),(0 0),-76.05,-76.05,14,1,(15 0),(15 0),(145 0),(1 0),(294 5),(0 0),(50 0),(11 0),(11 0),(249 7),(4 0),(15 6),(1 0),(29 0)
2025-04-14 10:58,(0 0),(0 0),-68.50,-68.50,14,1,(2 0),(2 0),(145 2),(2 0),(283 4),(0 0),(42 0),(11 0),(11 0),(249 7),(3 0),(14 7),(1 0),(26 0)
2025-04-14 10:59,(0 0),(0 0),-63.48,-63.48,14,1,(1 0),(1 0),(153 2),(2 0),(283 4),(0 0),(45 0),(11 0),(11 0),(249 7),(3 0),(14 7),(1 0),(26 0)
2025-04-14 10:59,(0 0),(0 0),-63.13,-63.13,14,1,(1 0),(1 0),(153 2),(2 0),(283 4),(0 0),(45 0),(11 0),(11 0),(249 7),(3 0),(14 7),(1 0),(26 0)
2025-04-14 11:00,(0 0),(0 0),-68.92,-68.92,14,1,(3 0),(3 0),(151 2),(2 0),(285 3),(0 0),(44 0),(11 0),(11 0),(248 7),(4 0),(14 7),(1 0),(26 0)
2025-04-14 11:02,(0 0),(0 0),-51.02,-51.02,14,1,(4 1),(4 1),(144 2),(1 0),(252 5),(0 0),(10 1),(4 0),(4 0),(280 7),(4 0),(13 10),(1 0),(23 0)
2025-04-14 11:03,(0 0),(0 0),-52.71,-52.71,14,1,(6 1),(6 1),(152 2),(2 0),(264 5),(0 0),(16 1),(4 0),(4 0),(280 7),(4 0),(13 10),(1 0),(23 0)
2025-04-14 11:03,(0 0),(0 0),-51.76,-51.76,14,1,(6 1),(6 1),(152 2),(2 0),(264 5),(0 0),(16 1),(4 0),(4 0),(280 7),(4 0),(13 10),(1 0),(23 0)
2025-04-14 11:05,(0 0),(0 0),-54.05,-54.05,14,1,(8 1),(8 1),(146 2),(2 0),(266 6),(0 0),(16 0),(4 2),(4 2),(278 7),(4 0),(13 10),(1 0),(21 0)
2025-04-14 11:06,(0 0),(0 0),-45.94,-45.94,14,1,(7 1),(7 1),(143 2),(2 0),(258 6),(0 0),(12 0),(5 2),(5 2),(279 8),(3 0),(11 9),(1 0),(18 0)
2025-04-14 11:06,(0 0),(0 0),-46.09,-46.09,14,1,(7 1),(7 1),(143 2),(2 0),(258 6),(0 0),(12 0),(5 2),(5 2),(279 8),(3 0),(11 9),(1 0),(18 0)
2025-04-14 11:08,(0 0),(0 0),-41.39,-41.39,14,1,(3 1),(3 1),(146 3),(1 0),(276 4),(0 0),(13 0),(7 1),(7 1),(277 7),(3 0),(11 11),(1 0),(24 0)
2025-04-14 11:09,(0 0),(0 0),-70.09,-70.09,14,1,(3 2),(3 2),(138 3),(1 0),(252 6),(0 0),(10 0),(7 1),(7 1),(277 7),(3 0),(11 11),(1 0),(24 0)
2025-04-14 11:09,(0 0),(0 0),-70.13,-70.13,14,1,(3 2),(3 2),(138 3),(1 0),(252 6),(0 0),(10 0),(7 1),(7 1),(277 7),(3 0),(11 11),(1 0),(24 0)
2025-04-14 11:10,(0 0),(0 0),-54.66,-54.66,14,1,(3 2),(3 2),(128 3),(1 0),(217 8),(0 0),(6 0),(7 1),(7 1),(277 7),(3 0),(11 11),(1 0),(24 0)
2025-04-14 11:11,(0 0),(0 0),-64.73,-64.73,14,1,(3 1),(3 1),(128 3),(0 0),(220 6),(0 0),(9 0),(4 2),(4 2),(271 8),(2 0),(9 20),(1 0),(12 0)
2025-04-14 11:12,(0 0),(0 0),-55.95,-55.95,14,1,(3 1),(3 1),(119 3),(1 0),(205 5),(0 0),(9 0),(4 2),(4 2),(271 8),(2 0),(9 20),(1 0),(12 0)
2025-04-14 11:14,(0 0),(0 0),-50.17,-50.17,14,1,(3 1),(3 1),(101 3),(1 0),(163 7),(0 0),(8 0),(4 2),(4 2),(270 9),(2 0),(10 19),(1 0),(13 0)
2025-04-14 11:15,(0 0),(0 0),-44.24,-44.24,14,1,(3 1),(3 1),(103 3),(1 0),(171 7),(0 0),(6 0),(4 2),(4 2),(269 9),(2 0),(10 22),(1 0),(14 0)
2025-04-14 11:15,(0 0),(0 0),-44.17,-44.17,14,1,(3 1),(3 1),(103 3),(1 0),(171 7),(0 0),(6 0),(4 2),(4 2),(269 9),(2 0),(10 22),(1 0),(14 0)
2025-04-14 11:17,(0 0),(0 0),-63.84,-63.84,14,1,(3 2),(3 2),(95 5),(1 0),(146 5),(0 0),(6 1),(4 3),(4 3),(264 8),(2 0),(10 29),(1 0),(11 4)
2025-04-14 11:17,(0 0),(0 0),-64.20,-64.20,14,1,(3 2),(3 2),(95 5),(1 0),(146 5),(0 0),(6 1),(4 3),(4 3),(264 8),(2 0),(10 29),(1 0),(11 4)
2025-04-14 11:18,(0 0),(0 0),-44.60,-44.60,14,1,(4 3),(4 3),(75 5),(1 0),(114 6),(0 0),(4 1),(4 3),(4 3),(264 8),(2 0),(10 29),(1 0),(11 4)
2025-04-14 11:19,(0 0),(0 0),-41.96,-41.96,14,1,(3 3),(3 3),(74 5),(1 0),(137 6),(0 0),(4 1),(4 3),(4 3),(265 8),(1 0),(12 24),(0 0),(12 3)
2025-04-14 11:20,(0 0),(0 0),-49.01,-49.01,14,1,(1 3),(1 3),(78 7),(1 0),(156 6),(0 0),(4 1),(4 3),(4 3),(265 8),(1 0),(12 24),(0 0),(12 3)
2025-04-14 11:21,(0 0),(0 0),-40.94,-40.94,14,1,(3 3),(3 3),(80 10),(1 0),(178 6),(0 0),(5 2),(4 3),(4 3),(264 9),(0 0),(11 27),(0 0),(11 2)
2025-04-14 11:22,(0 0),(0 0),-40.76,-40.76,14,1,(3 2),(3 2),(89 11),(1 0),(221 5),(0 0),(8 2),(4 3),(4 3),(264 9),(0 0),(11 27),(0 0),(11 2)
2025-04-14 11:23,(0 0),(0 0),-40.91,-40.91,14,1,(2 2),(2 2),(85 10),(1 0),(207 4),(0 0),(7 1),(5 3),(5 3),(265 8),(0 0),(14 25),(1 0),(11 3)
2025-04-14 11:24,(0 0),(0 0),-25.31,-25.31,14,1,(3 2),(3 2),(72 10),(1 0),(164 5),(0 0),(8 1),(5 3),(5 3),(265 8),(0 0),(14 25),(1 0),(11 3)
2025-04-14 11:25,(0 0),(0 0),-29.23,-29.23,14,1,(3 2),(3 2),(68 11),(1 0),(141 6),(0 0),(8 1),(4 3),(4 3),(264 9),(1 0),(12 28),(1 0),(10 3)
2025-04-14 11:27,(0 0),(0 0),-25.57,-25.57,14,1,(0 3),(0 3),(57 16),(1 0),(96 6),(0 0),(11 2),(3 4),(3 4),(262 9),(0 0),(12 32),(0 0),(8 2)
2025-04-14 11:27,(0 0),(0 0),-25.72,-25.72,14,1,(0 3),(0 3),(57 16),(1 0),(96 6),(0 0),(11 2),(3 4),(3 4),(262 9),(0 0),(12 32),(0 0),(8 2)
2025-04-14 11:28,(0 0),(0 0),-26.99,-26.99,14,1,(0 3),(0 3),(45 17),(1 0),(67 5),(0 0),(10 3),(3 4),(3 4),(262 9),(0 0),(12 32),(0 0),(8 2)
2025-04-14 11:30,(0 0),(0 0),-20.97,-20.97,14,1,(2 2),(2 2),(57 14),(1 0),(140 6),(0 0),(18 2),(4 5),(4 5),(264 9),(1 0),(12 30),(0 0),(8 2)
2025-04-14 11:31,(0 0),(0 0),-26.37,-26.37,14,1,(0 1),(0 1),(54 16),(1 0),(129 5),(0 0),(18 0),(2 2),(2 2),(249 9),(2 1),(11 29),(0 0),(11 16)
2025-04-14 11:31,(0 0),(0 0),-26.51,-26.51,14,1,(0 1),(0 1),(54 16),(1 0),(129 5),(0 0),(18 0),(2 2),(2 2),(249 9),(2 1),(11 29),(0 0),(11 16)
